"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20","BPC20a","BPC20b","BPC20c","BPC21","BPC21a","BPC21b","BPC21c","BPC22","BPC22a","BPC22b","BPC22c","BPC23","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","county_fips","demGender","wts"
"R_5j3etsbp3SC11Sa",1,"91710",4,4,4,4,4,2,1,2,2,1,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,5,5,3,3,3,3,NA,3,3,3,3,3,3,3,2,2,2,1,2,2,1,2,2,2,3,3,3,3,3,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,3,1,2,2,2,2,1,1,NA,NA,1,NA,2,2,1,2,2,2,3,1,1,1,1,4,1,1,2,1,1,2,2,1,4,NA,6071,2,1.5289057180370648e-6
"R_3JgdbiF2Pk2lEAb",1,"36301",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,4,2,5,3,5,5,NA,4,3,1,3,4,5,7,2,1,2,2,2,2,2,2,2,2,6,6,6,6,5,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,4,5,4,2,5,5,5,2,5,3,5,2,1,7,2,1,1,1,2,2,1,1,NA,NA,1,NA,4,NA,NA,1,5,2,2,1,1,7,1,4,4,3,1,6,2,1,2,2,2,2,1,2,1069,2,0.2627901762579494
"R_3ceDux5KJb9Gszx",1,"60089",2,2,3,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,2,5,3,3,2,5,3,3,NA,3,3,4,2,3,5,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,2,NA,NA,2,3,NA,NA,3,2,NA,NA,2,2,NA,NA,2,2,2,1,2,3,1,2,2,5,2,1,2,3,4,2,1,1,3,6,3,2,1,1,NA,NA,NA,1,NA,NA,2,1,2,2,2,3,4,4,4,4,2,2,NA,2,1,2,2,1,2,3,NA,17097,2,0.3934393509544729
"R_31h7ghhj493EMnu",1,"48215",4,3,4,3,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,3,4,2,2,3,2,3,NA,2,2,4,2,3,3,2,1,1,2,2,2,2,1,2,2,3,3,3,3,2,2,2,2,NA,NA,2,2,NA,NA,1,1,NA,NA,2,2,NA,NA,2,2,3,3,2,3,3,2,2,3,2,1,2,2,2,1,1,1,2,2,1,1,NA,NA,1,NA,4,NA,NA,1,1,2,1,1,2,2,1,1,4,2,1,6,2,4,2,1,2,1,2,NA,26163,2,0.5929470500133595
"R_50Shi4TaYjrYjwH",1,"17110",5,5,1,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,4,6,6,3,3,3,3,3,NA,3,3,3,3,3,7,1,2,2,2,2,2,2,2,2,2,6,6,6,6,5,2,2,2,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,5,5,5,5,5,5,2,5,5,1,2,1,2,3,3,1,2,2,2,2,1,NA,NA,NA,4,NA,NA,2,8,2,1,1,2,1,1,1,1,1,1,4,2,1,2,1,2,2,1,2,42043,2,2.051325927942948
"R_1jPF5VdiIELI4kp",1,"24501",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,2,4,4,2,2,1,1,NA,1,5,1,5,2,3,6,1,2,2,2,2,1,1,2,2,2,4,3,4,2,3,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,1,1,1,5,1,3,1,1,3,3,2,2,1,2,1,2,1,2,1,1,1,1,NA,NA,NA,1,NA,2,1,1,2,2,1,2,1,1,1,1,3,1,1,1,7,2,2,2,2,1,NA,51031,2,1.1537532009757092
"R_3GtxaiNBKB5cw37",1,"36925",1,1,1,4,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,6,6,5,3,2,3,2,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,2,2,2,NA,NA,1,1,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,7,2,1,1,1,2,1,1,1,NA,NA,1,NA,4,NA,NA,3,7,2,1,1,2,7,1,1,4,3,2,NA,2,1,2,1,2,2,4,1,1119,2,2.2832671896789023
"R_1eK53H0AaLjV8DS",1,"35211",2,1,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,1,3,1,2,2,4,3,NA,2,3,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,4,2,3,1,2,1,3,NA,NA,3,1,NA,NA,1,1,NA,NA,1,2,NA,NA,2,1,3,4,2,1,1,3,3,4,5,2,1,1,3,2,1,1,1,2,1,1,1,NA,NA,1,NA,4,NA,NA,3,7,2,1,1,1,3,1,4,1,3,1,3,2,1,2,1,2,1,2,2,1073,2,0.36547807586993036
"R_3Lwf4EJ55FAuWa0",1,"32817",1,5,3,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,5,3,6,2,2,2,2,4,NA,2,5,5,2,5,3,3,2,1,2,2,2,1,1,2,2,2,2,3,3,3,1,2,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,3,2,1,3,3,1,2,3,3,1,2,1,2,3,3,1,2,2,3,2,NA,NA,NA,1,1,NA,2,2,3,1,1,1,2,1,1,1,1,3,1,7,2,1,2,1,2,2,4,NA,12095,2,0.4223838483130949
"R_6rVAUhkcNaKJpsk",1,"72324",3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,6,3,2,5,2,1,1,1,NA,1,1,1,1,1,5,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,2,2,2,1,1,2,1,2,1,1,2,4,2,3,3,2,4,2,2,1,1,NA,NA,NA,1,NA,1,3,8,2,1,1,2,4,4,1,4,3,1,5,2,7,2,1,2,2,4,1,5111,2,0.17693293057352807
"R_7dv8ktM8DxYwu9t",1,"95035",5,1,1,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,3,5,5,4,3,2,2,5,NA,5,5,5,5,5,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,1,3,3,1,3,3,2,1,3,3,2,4,8,2,3,4,2,4,3,3,3,NA,NA,NA,1,3,NA,NA,2,1,2,2,2,4,8,2,2,2,4,1,1,2,1,1,2,2,2,1,NA,6085,2,9.38284838757882
"R_64elH2KyerNu7rb",1,"42276",3,4,4,4,4,2,1,2,2,1,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,6,4,2,2,1,1,NA,1,3,2,2,3,3,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,2,4,4,1,4,4,1,1,1,3,2,1,5,2,3,3,1,2,1,2,2,1,NA,NA,NA,4,NA,NA,3,4,2,2,1,1,5,4,1,4,3,1,6,2,1,2,2,2,2,1,1,21141,2,0.5478051020523279
"R_1mCbrGd7xYhQyQ0",1,"85392",4,4,3,3,4,2,2,2,2,2,1,1,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3,3,2,2,1,2,NA,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,3,4,4,5,2,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,4,1,4,4,3,3,3,2,2,2,3,1,2,3,2,1,1,3,6,2,1,2,NA,NA,1,NA,1,NA,2,3,1,2,1,1,2,3,2,2,2,4,1,6,2,1,2,1,2,2,1,NA,4013,2,4.304122755020249
"R_73ZUZcCSTFLipN2",1,"71801",1,4,4,4,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,6,2,6,5,4,5,5,4,5,NA,5,5,5,5,5,1,2,2,2,2,2,2,2,2,2,1,2,1,5,5,3,2,1,1,NA,NA,2,2,NA,NA,1,1,NA,NA,1,1,NA,NA,1,3,3,3,5,5,4,1,1,5,5,2,4,6,1,3,3,3,5,3,1,1,1,NA,NA,NA,5,NA,1,3,8,1,2,2,4,6,2,2,2,3,1,1,2,1,2,2,2,2,4,2,5057,1,0.24574775046768654
"R_3bB8AF6YTEvi1mp",1,"28262",1,3,1,1,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,3,5,4,5,1,2,2,2,NA,5,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,3,3,3,3,2,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,1,1,2,1,1,1,3,2,1,1,5,1,2,2,1,1,2,1,1,NA,NA,1,NA,4,NA,NA,1,1,1,1,1,1,5,4,2,4,3,2,NA,2,1,2,1,2,2,1,NA,37119,1,0.5673325528431471
"R_1ieADG7ySnfH4Cl",1,"85351",1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,3,3,2,2,3,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,NA,NA,3,3,NA,NA,3,3,NA,NA,3,3,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,3,5,2,2,2,1,NA,NA,NA,2,1,NA,2,1,2,2,2,4,2,2,2,2,4,1,6,2,1,1,2,2,2,4,NA,4013,1,3.3069913303464977
"R_3KJZZmp0B6BdVZ0",1,"28777",3,5,3,3,3,1,2,2,2,2,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,3,5,5,4,5,5,5,5,NA,5,5,5,5,5,7,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,4,3,6,2,1,1,1,NA,NA,NA,1,NA,2,3,4,2,2,2,4,1,2,2,2,3,1,6,2,1,2,2,2,2,4,2,37121,2,0.4062045327960029
"R_6fNVOhlIvxGkpzj",1,"11413",3,4,1,2,4,2,1,2,2,1,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,3,NA,2,2,2,2,3,2,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,1,1,2,2,2,2,3,3,2,1,2,3,2,1,3,4,1,1,1,1,1,NA,NA,1,NA,2,1,NA,1,8,2,2,2,3,2,1,1,1,1,1,6,2,1,2,2,2,2,1,1,36081,1,0.4163651487634527
"R_3t0c0WWrHIf3Pfc",1,"10802",2,2,5,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2,4,3,3,2,2,3,NA,2,2,2,2,4,4,2,2,1,2,1,2,2,2,2,2,2,3,3,3,3,2,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,3,3,3,3,3,3,3,3,2,3,2,1,2,5,2,1,1,1,2,2,1,1,NA,NA,1,NA,1,NA,2,2,3,2,1,1,2,5,4,4,4,1,1,4,2,1,2,1,2,2,1,NA,36119,2,0.36822632533255206
"R_1uvQmMuu3fxGT0l",1,"20032",4,4,4,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,4,3,5,5,5,3,3,3,NA,3,3,3,3,3,3,6,2,1,2,2,2,1,1,2,2,2,6,6,6,6,5,5,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,5,5,5,5,5,4,5,5,5,5,1,5,4,2,4,4,1,2,3,1,2,NA,NA,1,NA,5,NA,1,1,1,2,1,NA,NA,4,1,1,1,3,1,5,1,1,2,1,2,2,1,NA,11001,2,0.15708228415252115
"R_6HSMLDfHS9Whdpa",1,"98356",4,5,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,5,3,6,5,2,5,2,2,NA,4,5,5,4,4,5,4,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,3,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3,NA,1,1,2,1,1,1,3,2,1,2,3,2,4,8,2,3,3,2,4,3,1,2,1,NA,NA,NA,4,NA,NA,3,4,2,2,2,4,8,2,2,4,4,1,6,2,1,1,2,2,1,3,2,53041,2,0.47910969786559005
"R_6CktTuqmMBtHqa3",1,"73765",5,5,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,3,3,3,5,2,2,2,3,NA,2,5,2,3,3,4,3,2,2,1,1,2,2,1,2,2,2,3,2,4,2,3,5,2,NA,NA,2,5,NA,NA,5,2,NA,NA,2,2,NA,NA,2,2,1,2,2,3,2,2,2,1,3,4,2,4,5,2,1,1,3,6,2,1,1,1,NA,NA,NA,1,NA,1,3,7,2,2,2,4,5,4,4,4,3,1,3,2,1,2,2,2,2,4,1,NA,2,0.5717878394811798
"R_5iqDxDEqDBticHg",1,"37708",2,3,1,3,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,5,5,2,3,3,5,NA,3,5,5,4,5,3,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,3,1,4,7,1,1,2,3,5,3,1,1,1,NA,NA,NA,1,NA,1,3,1,2,1,2,4,7,2,2,2,3,1,4,2,1,1,1,2,1,1,NA,47057,1,1.160991956631926
"R_6qUHJ3u3Iseru1Y",1,"90063",3,2,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,6,2,4,6,5,4,4,4,4,NA,4,4,4,4,4,3,1,2,2,2,2,2,1,1,2,2,4,4,4,4,2,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,1,1,1,1,1,1,1,1,2,1,1,2,7,1,3,3,1,1,2,1,1,NA,1,NA,1,1,NA,2,1,7,1,1,1,2,7,1,1,1,4,1,6,2,2,2,1,2,2,2,1,6037,1,3.068188885629716
